hs4,simple_average,year_x,Reporter_ISO_N,ReporterName_x,trade_value_total,year_y,ReporterCode,ReporterName_y,partner_name,partner_iso,tariff_revenue_estimate,trade_value_formatted,tariff_rate_formatted,tariff_revenue_formatted,category,category_code
6103,14.153333333333334,2023,840,United States,126232.0,2024,842,"USA,PR,USVI",Brazil,BRA,17866.035733333334,$126.2K,14.15%,$17.9K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,443.0,2024,842,"USA,PR,USVI",Br.Virgin Is,VGB,62.699266666666674,$443,14.15%,$63,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,62659.0,2024,842,"USA,PR,USVI",Brunei Darsm,BRN,8868.337133333334,$62.7K,14.15%,$8.9K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,848591.0,2024,842,"USA,PR,USVI",Bulgaria,BGR,120103.91286666668,$848.6K,14.15%,$120.1K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,2838669.0,2024,842,"USA,PR,USVI",Myanmar,MMR,401766.2858,$2.8M,14.15%,$401.8K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,225322700.0,2024,842,"USA,PR,USVI",Cambodia,KHM,31890672.80666667,$225.3M,14.15%,$31.9M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,3289719.0,2024,842,"USA,PR,USVI",Canada,CAN,465604.89580000006,$3.3M,14.15%,$465.6K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,35632281.0,2024,842,"USA,PR,USVI",Sri Lanka,LKA,5043155.5042,$35.6M,14.15%,$5.0M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,5081.0,2024,842,"USA,PR,USVI",Chile,CHL,719.1308666666667,$5.1K,14.15%,$719,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,253773167.0,2024,842,"USA,PR,USVI",China,CHN,35917362.23606667,$253.8M,14.15%,$35.9M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,3007455.0,2024,842,"USA,PR,USVI",Colombia,COL,425655.13100000005,$3.0M,14.15%,$425.7K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,1198439.0,2024,842,"USA,PR,USVI",Costa Rica,CRI,169619.06646666667,$1.2M,14.15%,$169.6K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,107593.0,2024,842,"USA,PR,USVI",Croatia,HRV,15227.995933333335,$107.6K,14.15%,$15.2K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,87929.0,2024,842,"USA,PR,USVI",Czech Rep,CZE,12444.884466666668,$87.9K,14.15%,$12.4K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,10574.0,2024,842,"USA,PR,USVI",Denmark,DNK,1496.5734666666667,$10.6K,14.15%,$1.5K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,3718954.0,2024,842,"USA,PR,USVI",Dominican Rp,DOM,526355.9561333334,$3.7M,14.15%,$526.4K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,82004.0,2024,842,"USA,PR,USVI",Ecuador,ECU,11606.299466666667,$82.0K,14.15%,$11.6K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,53137943.0,2024,842,"USA,PR,USVI",El Salvador,SLV,7520790.1992666675,$53.1M,14.15%,$7.5M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,5216256.0,2024,842,"USA,PR,USVI",Ethiopia,ETH,738274.0992,$5.2M,14.15%,$738.3K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,42966.0,2024,842,"USA,PR,USVI",Estonia,EST,6081.1212000000005,$43.0K,14.15%,$6.1K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,1664.0,2024,842,"USA,PR,USVI",Finland,FIN,235.51146666666668,$1.7K,14.15%,$236,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,646999.0,2024,842,"USA,PR,USVI",France+Monac,FRA,91571.92513333334,$647.0K,14.15%,$91.6K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,661131.0,2024,842,"USA,PR,USVI",Georgia,GEO,93572.0742,$661.1K,14.15%,$93.6K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,714501.0,2024,842,"USA,PR,USVI",Germany,DEU,101125.70820000001,$714.5K,14.15%,$101.1K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,37687.0,2024,842,"USA,PR,USVI",Ghana,GHA,5333.966733333334,$37.7K,14.15%,$5.3K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,97568.0,2024,842,"USA,PR,USVI",Greece,GRC,13809.124266666668,$97.6K,14.15%,$13.8K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,37888404.0,2024,842,"USA,PR,USVI",Guatemala,GTM,5362472.1128,$37.9M,14.15%,$5.4M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,225357.0,2024,842,"USA,PR,USVI",Haiti,HTI,31895.527400000003,$225.4K,14.15%,$31.9K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,108759836.0,2024,842,"USA,PR,USVI",Honduras,HND,15393142.121866668,$108.8M,14.15%,$15.4M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,356698.0,2024,842,"USA,PR,USVI",Hong Kong,HKG,50484.65693333334,$356.7K,14.15%,$50.5K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,39866.0,2024,842,"USA,PR,USVI",Hungary,HUN,5642.367866666667,$39.9K,14.15%,$5.6K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,142167022.0,2024,842,"USA,PR,USVI",Indonesia,IDN,20121372.513733335,$142.2M,14.15%,$20.1M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,21272.0,2024,842,"USA,PR,USVI",Ireland,IRL,3010.697066666667,$21.3K,14.15%,$3.0K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,57723.0,2024,842,"USA,PR,USVI",Israel,ISR,8169.7286,$57.7K,14.15%,$8.2K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,24361989.0,2024,842,"USA,PR,USVI",Italy,ITA,3448033.5098,$24.4M,14.15%,$3.4M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,269.0,2024,842,"USA,PR,USVI",Jamaica,JAM,38.07246666666667,$269,14.15%,$38,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,1359585.0,2024,842,"USA,PR,USVI",Japan,JPN,192426.597,$1.4M,14.15%,$192.4K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,214815573.0,2024,842,"USA,PR,USVI",Jordan,JOR,30403564.098600004,$214.8M,14.15%,$30.4M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,34622922.0,2024,842,"USA,PR,USVI",Kenya,KEN,4900297.560400001,$34.6M,14.15%,$4.9M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,3090917.0,2024,842,"USA,PR,USVI",Korea Rep.,KOR,437467.7860666667,$3.1M,14.15%,$437.5K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,508434.0,2024,842,"USA,PR,USVI",Lao P.Dem.R,LAO,71960.3588,$508.4K,14.15%,$72.0K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,6152333.0,2024,842,"USA,PR,USVI",Lesotho,LSO,870760.1972666667,$6.2M,14.15%,$870.8K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,17438.0,2024,842,"USA,PR,USVI",Latvia,LVA,2468.058266666667,$17.4K,14.15%,$2.5K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,107761.0,2024,842,"USA,PR,USVI",Lithuania,LTU,15251.773533333335,$107.8K,14.15%,$15.3K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,375.0,2024,842,"USA,PR,USVI",Luxemberg,LUX,53.075,$375,14.15%,$53,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,578661.0,2024,842,"USA,PR,USVI",Macau,MAC,81899.8202,$578.7K,14.15%,$81.9K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,5072591.0,2024,842,"USA,PR,USVI",Madagascar,MDG,717940.7128666667,$5.1M,14.15%,$717.9K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,17564863.0,2024,842,"USA,PR,USVI",Malaysia,MYS,2486013.6099333335,$17.6M,14.15%,$2.5M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,1094.0,2024,842,"USA,PR,USVI",Maldives,MDV,154.83746666666667,$1.1K,14.15%,$155,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,540.0,2024,842,"USA,PR,USVI",Mali,MLI,76.42800000000001,$540,14.15%,$76,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,269213.0,2024,842,"USA,PR,USVI",Mauritius,MUS,38102.61326666667,$269.2K,14.15%,$38.1K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,28470767.0,2024,842,"USA,PR,USVI",Mexico,MEX,4029562.556066667,$28.5M,14.15%,$4.0M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,1045960.0,2024,842,"USA,PR,USVI",Asia Othr.ns,OAS,148038.20533333335,$1.0M,14.15%,$148.0K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,520.0,2024,842,"USA,PR,USVI",Mongolia,MNG,73.59733333333334,$520,14.15%,$74,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,91981.0,2024,842,"USA,PR,USVI",Rep.Moldova,MDA,13018.377533333334,$92.0K,14.15%,$13.0K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,1923191.0,2024,842,"USA,PR,USVI",Morocco,MAR,272195.6328666667,$1.9M,14.15%,$272.2K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,44428.0,2024,842,"USA,PR,USVI",Nepal,NPL,6288.042933333334,$44.4K,14.15%,$6.3K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,28599.0,2024,842,"USA,PR,USVI",Netherlands,NLD,4047.7118000000005,$28.6K,14.15%,$4.0K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,789.0,2024,842,"USA,PR,USVI",Aruba,ABW,111.66980000000001,$789,14.15%,$112,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,4737.0,2024,842,"USA,PR,USVI",New Zealand,NZL,670.4434,$4.7K,14.15%,$670,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,50467449.0,2024,842,"USA,PR,USVI",Nicaragua,NIC,7142826.281800001,$50.5M,14.15%,$7.1M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,3213.0,2024,842,"USA,PR,USVI",Nigeria,NGA,454.74660000000006,$3.2K,14.15%,$455,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,6949.0,2024,842,"USA,PR,USVI","Norway,Sb,JM",NOR,983.5151333333334,$6.9K,14.15%,$984,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,101011859.0,2024,842,"USA,PR,USVI",Pakistan,PAK,14296545.110466668,$101.0M,14.15%,$14.3M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,8728282.0,2024,842,"USA,PR,USVI",Peru,PER,1235342.8457333334,$8.7M,14.15%,$1.2M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,19627363.0,2024,842,"USA,PR,USVI",Philippines,PHL,2777926.1099333335,$19.6M,14.15%,$2.8M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,348473.0,2024,842,"USA,PR,USVI",Poland,POL,49320.54526666667,$348.5K,14.15%,$49.3K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,7797328.0,2024,842,"USA,PR,USVI",Portugal,PRT,1103581.8229333335,$7.8M,14.15%,$1.1M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,1842344.0,2024,842,"USA,PR,USVI",Romania,ROM,260753.08746666668,$1.8M,14.15%,$260.8K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,12201.0,2024,842,"USA,PR,USVI",Yugoslavia,SER,1726.8482000000001,$12.2K,14.15%,$1.7K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,51829327.0,2024,842,"USA,PR,USVI",India,IND,7335577.4147333335,$51.8M,14.15%,$7.3M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,25645.0,2024,842,"USA,PR,USVI",Singapore,SGP,3629.6223333333337,$25.6K,14.15%,$3.6K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,28430.0,2024,842,"USA,PR,USVI",Slovakia,SVK,4023.792666666667,$28.4K,14.15%,$4.0K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,494165244.0,2024,842,"USA,PR,USVI",Viet Nam,VNM,69940854.2008,$494.2M,14.15%,$69.9M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,3665.0,2024,842,"USA,PR,USVI",Slovenia,SVN,518.7196666666667,$3.7K,14.15%,$519,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,2809.0,2024,842,"USA,PR,USVI",South Africa,ZAF,397.56713333333335,$2.8K,14.15%,$398,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,277888.0,2024,842,"USA,PR,USVI",Spain,ESP,39330.41493333333,$277.9K,14.15%,$39.3K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,11113.0,2024,842,"USA,PR,USVI",Sweden,SWE,1572.8599333333334,$11.1K,14.15%,$1.6K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,17612.0,2024,842,"USA,PR,USVI",Switz.Liecht,CHE,2492.685066666667,$17.6K,14.15%,$2.5K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,34610677.0,2024,842,"USA,PR,USVI",Thailand,THA,4898564.484733334,$34.6M,14.15%,$4.9M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,384.0,2024,842,"USA,PR,USVI",Togo,TGO,54.348800000000004,$384,14.15%,$54,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,22424.0,2024,842,"USA,PR,USVI",Untd Arab Em,ARE,3173.743466666667,$22.4K,14.15%,$3.2K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,1268003.0,2024,842,"USA,PR,USVI",Tunisia,TUN,179464.6912666667,$1.3M,14.15%,$179.5K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,18725271.0,2024,842,"USA,PR,USVI",Turkey,TUR,2650250.0222,$18.7M,14.15%,$2.7M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,545545.0,2024,842,"USA,PR,USVI",Ukraine,UKR,77212.80233333334,$545.5K,14.15%,$77.2K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,19365.0,2024,842,"USA,PR,USVI",TFYR Macedna,MKD,2740.793,$19.4K,14.15%,$2.7K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,126565242.0,2024,842,"USA,PR,USVI",Egypt,EGY,17913200.584400002,$126.6M,14.15%,$17.9M,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,1439658.0,2024,842,"USA,PR,USVI",Untd.Kingdom,GBR,203759.59560000003,$1.4M,14.15%,$203.8K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,1239625.0,2024,842,"USA,PR,USVI",Tanzania,TZA,175448.25833333336,$1.2M,14.15%,$175.4K,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,492.0,2024,842,"USA,PR,USVI",Uruguay,URY,69.6344,$492,14.15%,$70,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,776.0,2024,842,"USA,PR,USVI",Uzbekistan,UZB,109.82986666666667,$776,14.15%,$110,Articles of apparel and clothing accessories,61
6103,14.153333333333334,2023,840,United States,4432.0,2024,842,"USA,PR,USVI",Venezuela,VEN,627.2757333333334,$4.4K,14.15%,$627,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,5574553839.0,2024,842,"USA,PR,USVI",World,WLD,998681320.25685,$5.6B,17.91%,$998.7M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,12257.0,2024,842,"USA,PR,USVI",Afghanistan,AFG,2195.84155,$12.3K,17.91%,$2.2K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,832284.0,2024,842,"USA,PR,USVI",Albania,ALB,149103.6786,$832.3K,17.91%,$149.1K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,1335.0,2024,842,"USA,PR,USVI",Algeria,DZA,239.16525000000001,$1.3K,17.91%,$239,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,77443.0,2024,842,"USA,PR,USVI",Argentina,ARG,13873.91345,$77.4K,17.91%,$13.9K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,2937096.0,2024,842,"USA,PR,USVI",Australia,AUS,526180.7484,$2.9M,17.91%,$526.2K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,364981.0,2024,842,"USA,PR,USVI",Austria,AUT,65386.346150000005,$365.0K,17.91%,$65.4K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,4630.0,2024,842,"USA,PR,USVI",Bahrain,BHR,829.4645,$4.6K,17.91%,$829,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,201827869.0,2024,842,"USA,PR,USVI",Bangladesh,BGD,36157462.73135,$201.8M,17.91%,$36.2M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,22599.0,2024,842,"USA,PR,USVI",Armenia,ARM,4048.61085,$22.6K,17.91%,$4.0K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,106030.0,2024,842,"USA,PR,USVI",Belgium,BEL,18995.2745,$106.0K,17.91%,$19.0K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,49718.0,2024,842,"USA,PR,USVI",Bolivia,BOL,8906.9797,$49.7K,17.91%,$8.9K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,148653.0,2024,842,"USA,PR,USVI",Bosnia Herzg,BIH,26631.18495,$148.7K,17.91%,$26.6K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,2726070.0,2024,842,"USA,PR,USVI",Brazil,BRA,488375.4405,$2.7M,17.91%,$488.4K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,705268.0,2024,842,"USA,PR,USVI",Brunei Darsm,BRN,126348.7622,$705.3K,17.91%,$126.3K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,3603560.0,2024,842,"USA,PR,USVI",Bulgaria,BGR,645577.774,$3.6M,17.91%,$645.6K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,14245253.0,2024,842,"USA,PR,USVI",Myanmar,MMR,2552037.0749500003,$14.2M,17.91%,$2.6M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,83113.0,2024,842,"USA,PR,USVI",Burundi,BDI,14889.69395,$83.1K,17.91%,$14.9K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,393782638.0,2024,842,"USA,PR,USVI",Cambodia,KHM,70546159.5977,$393.8M,17.91%,$70.5M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,4786.0,2024,842,"USA,PR,USVI",Cameroon,CMR,857.4119000000001,$4.8K,17.91%,$857,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,19800595.0,2024,842,"USA,PR,USVI",Canada,CAN,3547276.59425,$19.8M,17.91%,$3.5M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,436.0,2024,842,"USA,PR,USVI",Cape Verde,CPV,78.10940000000001,$436,17.91%,$78,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,110628651.0,2024,842,"USA,PR,USVI",Sri Lanka,LKA,19819122.82665,$110.6M,17.91%,$19.8M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,623.0,2024,842,"USA,PR,USVI",Chile,CHL,111.61045,$623,17.91%,$112,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,1191835594.0,2024,842,"USA,PR,USVI",China,CHN,213517346.6651,$1.2B,17.91%,$213.5M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,10248035.0,2024,842,"USA,PR,USVI",Colombia,COL,1835935.47025,$10.2M,17.91%,$1.8M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,980.0,2024,842,"USA,PR,USVI",Comoros,COM,175.567,$980,17.91%,$176,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,14604.0,2024,842,"USA,PR,USVI",Cook Is,COK,2616.3066,$14.6K,17.91%,$2.6K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,45408.0,2024,842,"USA,PR,USVI",Costa Rica,CRI,8134.8432,$45.4K,17.91%,$8.1K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,921067.0,2024,842,"USA,PR,USVI",Croatia,HRV,165009.15305,$921.1K,17.91%,$165.0K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,1834.0,2024,842,"USA,PR,USVI",Cyprus,CYP,328.5611,$1.8K,17.91%,$329,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,21355.0,2024,842,"USA,PR,USVI",Czech Rep,CZE,3825.74825,$21.4K,17.91%,$3.8K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,1210178.0,2024,842,"USA,PR,USVI",Benin,BEN,216803.3887,$1.2M,17.91%,$216.8K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,81230.0,2024,842,"USA,PR,USVI",Denmark,DNK,14552.3545,$81.2K,17.91%,$14.6K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,9437932.0,2024,842,"USA,PR,USVI",Dominican Rp,DOM,1690805.5178,$9.4M,17.91%,$1.7M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,396387.0,2024,842,"USA,PR,USVI",Ecuador,ECU,71012.73105,$396.4K,17.91%,$71.0K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,51785556.0,2024,842,"USA,PR,USVI",El Salvador,SLV,9277382.3574,$51.8M,17.91%,$9.3M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,13946487.0,2024,842,"USA,PR,USVI",Ethiopia,ETH,2498513.14605,$13.9M,17.91%,$2.5M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,25810.0,2024,842,"USA,PR,USVI",Estonia,EST,4623.8615,$25.8K,17.91%,$4.6K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,6782.0,2024,842,"USA,PR,USVI",Fiji,FJI,1214.9953,$6.8K,17.91%,$1.2K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,32378.999999999996,2024,842,"USA,PR,USVI",Finland,FIN,5800.69785,$32.4K,17.91%,$5.8K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,15422261.0,2024,842,"USA,PR,USVI",France+Monac,FRA,2762898.05815,$15.4M,17.91%,$2.8M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,1330.0,2024,842,"USA,PR,USVI",Gabon,GAB,238.2695,$1.3K,17.91%,$238,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,796819.0,2024,842,"USA,PR,USVI",Georgia,GEO,142750.12385,$796.8K,17.91%,$142.8K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,1088870.0,2024,842,"USA,PR,USVI",Germany,DEU,195071.0605,$1.1M,17.91%,$195.1K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,828978.0,2024,842,"USA,PR,USVI",Ghana,GHA,148511.4087,$829.0K,17.91%,$148.5K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,414.0,2024,842,"USA,PR,USVI",Kiribati,KIR,74.1681,$414,17.91%,$74,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,836711.0,2024,842,"USA,PR,USVI",Greece,GRC,149896.77565,$836.7K,17.91%,$149.9K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,58060863.0,2024,842,"USA,PR,USVI",Guatemala,GTM,10401603.60645,$58.1M,17.91%,$10.4M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,2640.0,2024,842,"USA,PR,USVI",Guinea,GIN,472.956,$2.6K,17.91%,$473,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,30544052.0,2024,842,"USA,PR,USVI",Haiti,HTI,5471966.915800001,$30.5M,17.91%,$5.5M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,21093048.0,2024,842,"USA,PR,USVI",Honduras,HND,3778819.5492000002,$21.1M,17.91%,$3.8M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,4602564.0,2024,842,"USA,PR,USVI",Hong Kong,HKG,824549.3406,$4.6M,17.91%,$824.5K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,353446.0,2024,842,"USA,PR,USVI",Hungary,HUN,63319.850900000005,$353.4K,17.91%,$63.3K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,2373.0,2024,842,"USA,PR,USVI",Iceland,ISL,425.12295,$2.4K,17.91%,$425,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,475094121.0,2024,842,"USA,PR,USVI",Indonesia,IDN,85113111.77715,$475.1M,17.91%,$85.1M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,4025.0000000000005,2024,842,"USA,PR,USVI",Iraq,IRQ,721.0787500000001,$4.0K,17.91%,$721,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,24494.0,2024,842,"USA,PR,USVI",Ireland,IRL,4388.1001,$24.5K,17.91%,$4.4K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,6118376.0,2024,842,"USA,PR,USVI",Israel,ISR,1096107.0604,$6.1M,17.91%,$1.1M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,130375676.0,2024,842,"USA,PR,USVI",Italy,ITA,23356802.3554,$130.4M,17.91%,$23.4M,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,25026.0,2024,842,"USA,PR,USVI",Cote Divoire,CIV,4483.4079,$25.0K,17.91%,$4.5K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,4001.0000000000005,2024,842,"USA,PR,USVI",Jamaica,JAM,716.7791500000001,$4.0K,17.91%,$717,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,3169515.0,2024,842,"USA,PR,USVI",Japan,JPN,567818.61225,$3.2M,17.91%,$567.8K,Articles of apparel and clothing accessories,61
6104,17.915,2023,840,United States,6012.0,2024,842,"USA,PR,USVI",Kazakhstan,KAZ,1077.0498,$6.0K,17.91%,$1.1K,Articles of apparel and clothing accessories,61
